Filename,MFDMA,Symmetry_X,Symmetry_Y,Amp_Mean,Amp_Variance,Amp_Skewness,Amp_Kurtosis,msgggf_1,msgggf_2,msgggf_3,msgggf_4,msgef_1,msgef_2
0279MH0002660020103122I01_DRCL.JPG,120.81688,13.848671,13.67496,120.81688,357.15045,0.465542823,3.0771623,0.865420752,0.540339052,0.095281863,0.540339052,0.381411765,0.382375592
0283MH0002730050103231I01_DRCL.JPG,120.76083,15.055935,15.41041,120.76083,556.7522,0.302059948,0.8802364,0.773619657,0.379331282,0.046955959,0.379331282,0.357853692,0.359749028
0292MH0002810010103583C00_DRCL.JPG,119.53575,14.957056,14.172327,119.53575,352.06293,0.935134411,4.1293116,0.866115196,0.543995098,0.091727941,0.543995098,0.381900321,0.38274904
0003ML0000000760100096I01_DRCL.JPG,108.955765,13.486446,14.215016,108.955765,238.93509,0.110954665,3.6976566,0.764835654,0.371336626,0.047117876,0.371336626,0.358315673,0.359846235
0078MR0005860380103956E01_DRCL.JPG,140.10623,13.917959,13.917406,140.10623,230.29163,-0.122415811,1.9220543,0.862357026,0.539808007,0.092013889,0.539808007,0.379057112,0.380150987
0292MH0002810020103618I01_DRCL.JPG,110.10243,13.460308,14.018769,110.10243,421.44025,0.596455991,2.407909,0.764653497,0.366701749,0.045498705,0.366701749,0.354010342,0.355472782
0696MH0003630020204102I01_DRCL.JPG,113.58227,13.895429,14.583686,113.58227,309.06125,0.345713109,2.2868023,0.863071895,0.537602124,0.091727941,0.537602124,0.378683209,0.379585455
0584MH0003620020202305I01_DRCL.JPG,123.777756,14.538365,14.830511,123.777756,423.7857,0.604961574,1.9272652,0.76115204,0.358747571,0.042300842,0.358747571,0.356115962,0.357546836
0153MR0008480010201273E01_DRCL.JPG,128.8885,14.1636715,14.248267,128.8885,288.2372,0.071658246,3.013484,0.822879464,0.463978795,0.070507813,0.463978795,0.381616645,0.382077548
0019MR0000530150100153C00_DRCL.JPG,136.71576,14.913187,13.466133,136.71576,211.81221,-0.165540904,3.524856,0.473209892,0.133181594,0.013256644,0.133181594,0.34044371,0.340573444
0017MR0000500230100095I01_DRCL.JPG,136.36069,14.853297,14.217884,136.36069,232.91887,-0.158875227,2.1723294,0.07729574,0.011085894,0.00082926,0.011085894,0.255577231,0.257235772
0019ML0000540630100344I01_DRCL.JPG,101.84464,12.727819,13.522924,101.84464,488.33447,0.068941481,0.6209307,0.022033292,0.002068015,0,0.002068015,0.189914935,0.191348238
0017MR0000500320100104I01_DRCL.JPG,133.67451,14.961912,14.659935,133.67451,314.55,0.149058789,1.7106733,0.063962116,0.008336243,0.000523743,0.008336243,0.258988872,0.260534672
0605MH0003060010203269C00_DRCL.JPG,133.30173,15.034503,14.33655,133.30173,232.25432,-0.045082543,3.2991586,0.021369485,0.003038194,0,0.003038194,0.186924733,0.188198961
0158MR0008590030201340I01_DRCL.JPG,130.08165,14.903101,15.068569,130.08165,306.1761,0.251695365,1.8204341,0.049210021,0.006721369,0.000523743,0.006721369,0.24484224,0.24528264
0053ML0002440220102242E01_DRCL.JPG,124.16074,14.671898,14.963312,124.16074,215.13834,-0.266001761,3.27536,0.021650327,0.000944649,0,0.000944649,0.151803596,0.152134146
0154ML0008510080104499E01_DRCL.JPG,134.28098,14.194326,14.391986,134.28098,257.1654,-0.209463,2.7590833,0.026318087,0.004473638,0.000567388,0.004473638,0.226586322,0.226633695
0079ML0005910470102811E01_DRCL.JPG,131.77371,14.025116,13.589679,131.77371,259.99036,0.135992467,2.6902328,0.020220588,0.000127655,0,0.000127655,0.155258582,0.156019167
0151MR0008450030201241I01_DRCL.JPG,126.591705,14.545029,14.604565,126.591705,220.389,-0.107342675,2.8059287,0.028893156,0.004495461,0.00082926,0.004495461,0.217706361,0.218564821
0585MH0002970020202905I01_DRCL.JPG,133.67645,13.828312,13.885233,133.67645,303.67462,0.194531083,1.8998117,0.017973856,0,0,0,0.141042231,0.141830516
0053ML0002440040102224E01_DRCL.JPG,120.71901,13.88603,14.110651,120.71901,204.74814,-0.488596171,4.084732,0.020011348,0.003840782,0.000741969,0.003840782,0.221643083,0.222610234
0292MH0002800050103525C00_DRCL.JPG,118.83642,14.232178,13.305424,118.83642,454.9769,0.902923882,2.9048085,0.02172692,0.003012663,0,0.003012663,0.155547651,0.155679983
0054MR0002480190103052E01_DRCL.JPG,135.31032,14.1457405,14.572572,135.31032,212.44377,-0.621418417,3.3640666,0.068894029,0.007441515,0.000741969,0.007441515,0.277001435,0.277152539
0182MH0001500050102658E01_DRCL.JPG,124.275665,13.848882,14.0863495,124.275665,357.79358,0.676484168,3.1375866,0.017973856,0.000561683,0,0.000561683,0.195492624,0.195609756
0279MH0002660020103152I01_DRCL.JPG,132.30795,13.5201235,13.749366,132.30795,266.04706,0.40314433,2.7106247,0.090105622,0.012177025,0.000741969,0.012177025,0.292505381,0.294091822
0044MR0002011230102502E01_DRCL.JPG,125.84866,13.994316,13.8297,125.84866,184.03354,-0.424953431,4.1158595,0.021931168,0.002093546,0,0.002093546,0.219249489,0.220089205
0523MH0003060020201058I01_DRCL.JPG,137.58672,14.634306,14.849667,137.58672,286.35425,0.061126474,1.2824845,0.111339036,0.01512308,0.001636697,0.01512308,0.289647845,0.29275275
0283MH0002730050103241I01_DRCL.JPG,135.18344,15.002072,14.634225,135.18344,288.67456,0.161240563,2.6967402,0.022543913,0.00171058,0,0.00171058,0.211736836,0.212387082
0182MH0001500020102642C00_DRCL.JPG,126.35686,12.974403,13.255581,126.35686,310.39337,0.830646276,3.5965505,0.116838338,0.016410615,0.001178422,0.016410615,0.283707469,0.28504352
0039MR0001770040101223E01_DRCL.JPG,129.96573,13.173283,13.7475395,129.96573,273.13336,0.130922452,2.555747,0.020526961,0.000765931,0,0.000765931,0.210777431,0.210826558
0019MR0000540470100217I01_DRCL.JPG,112.79216,12.462849,13.019418,112.79216,440.1684,0.627755761,2.197215,0.127836941,0.023044693,0.001396648,0.023044693,0.280541283,0.283242468
0180MH0001490020102527I01_DRCL.JPG,122.19203,13.239403,13.870856,122.19203,364.4865,0.683396757,2.7614722,0.027037377,0.003089257,0,0.003089257,0.219456229,0.220479901
0164MR0008850170201606E01_DRCL.JPG,133.42255,15.205792,15.3393,133.42255,255.58652,-0.098336369,2.5296488,0.141672486,0.025990747,0.001854923,0.025990747,0.28493108,0.286386418
0153MR0008480150201287I01_DRCL.JPG,129.43167,14.515147,14.816262,129.43167,269.38266,0.014855715,1.7898655,0.025479984,0.002502042,0,0.002502042,0.217130397,0.218602078
0051ML0002320280102206E01_DRCL.JPG,126.7482,13.603935,13.675265,126.7482,191.893,-0.381431282,3.1911745,0.158956006,0.027256459,0.002269553,0.027256459,0.293662133,0.293722621
0163MR0008780010201496I01_DRCL.JPG,124.45494,13.787941,14.282743,124.45494,242.66858,-0.027314959,2.6184363,0.029130923,0.002016953,0,0.002016953,0.21719285,0.218675474
0059MR0002700010103142E01_DRCL.JPG,134.1929,13.836422,13.926426,134.1929,275.00848,0.133419245,2.3268714,0.222896299,0.047507856,0.003840782,0.047507856,0.293331502,0.293857484
0292MH0002810020103586C00_DRCL.JPG,112.45702,13.708841,14.126701,112.45702,325.2484,0.53263545,3.1930118,0.031913807,0.004187092,0,0.004187092,0.222834069,0.223421409
0064MR0002850520103230E01_DRCL.JPG,137.12006,14.363007,14.0953665,137.12006,204.11261,-0.749168217,3.2015119,0.250872905,0.04646037,0.003535265,0.04646037,0.302541558,0.303030129
0279MH0002690080103064I01_DRCL.JPG,97.88692,13.321429,13.604877,97.88692,549.99536,0.947471857,2.5093822,0.025250204,0.002910539,0,0.002910539,0.216851513,0.218303975
0057ML0002640040102300E01_DRCL.JPG,121.36253,13.605246,13.98779,121.36253,240.60934,0.120503813,3.5933156,0.247926851,0.046154853,0.002902409,0.046154853,0.304787288,0.305496891
0003ML0000000270100047I01_DRCL.JPG,98.3697,14.064142,14.293552,98.3697,363.14566,0.518258214,3.0592375,0.029820261,0.001991422,0,0.001991422,0.212049101,0.213273487
0003ML0000000800100100I01_DRCL.JPG,119.573975,13.363829,13.807005,119.573975,215.00764,-0.224522099,3.7455711,0.267981844,0.046525838,0.003186103,0.046525838,0.300492742,0.301524629
0154ML0008510270104518E01_DRCL.JPG,131.7182,13.6784935,13.694182,131.7182,249.02673,0.076624483,2.5675383,0.029105392,0.003012663,0,0.003012663,0.210137827,0.211546974
0013MR0000120000100039E01_DRCL.JPG,133.30344,14.037384,13.054583,133.30344,231.99332,0.212927178,4.0858083,0.496442912,0.210784742,0.028063897,0.210784742,0.321566149,0.322475371
0045MR0002080410102623E01_DRCL.JPG,105.16897,14.003618,14.384901,105.16897,293.80695,0.098772794,3.0609264,0.06689134,0.008961397,0.00025531,0.008961397,0.202908367,0.204013098
0523MH0003060020201044I01_DRCL.JPG,134.61783,14.350841,14.392553,134.61783,319.07654,0.101474099,1.6793036,0.479835894,0.194635999,0.024986906,0.194635999,0.328238311,0.328315638
0270MH0002530050102851I01_DRCL.JPG,123.02708,13.923363,13.7100935,123.02708,282.82428,0.547809124,3.7120032,0.059768178,0.004008374,0.000153186,0.004008374,0.211687305,0.212878275
0042MR0001941090102324E01_DRCL.JPG,110.705826,13.618435,13.802885,110.705826,194.92067,-0.246560216,4.725193,0.449371508,0.179643855,0.022542772,0.179643855,0.316154234,0.316188427
0054MR0002480230103056E01_DRCL.JPG,137.1765,13.996214,14.20853,137.1765,232.26627,-0.203723386,2.0308166,0.069521038,0.005770016,5.11E-05,0.005770016,0.20264348,0.203535456
0585MH0003080020202491I01_DRCL.JPG,116.75314,14.421006,14.629303,116.75314,380.62787,0.138097927,2.1227694,0.39710632,0.13938111,0.016497905,0.13938111,0.311057867,0.312132619
0042MR0001941120102327E01_DRCL.JPG,112.6279,13.825424,13.478796,112.6279,195.3548,-0.457018346,5.267028,0.048662173,0.006638072,0.000127655,0.006638072,0.20779046,0.208206865
0270MH0002530020102808C00_DRCL.JPG,121.14283,13.239794,13.784075,121.14283,264.84473,0.548534274,4.1404867,0.366489176,0.112888443,0.011260475,0.112888443,0.309514108,0.310278884
0017ML0000550040100267I01_DRCL.JPG,117.67754,13.737504,13.140112,117.67754,309.89404,0.698544145,4.229512,0.04125817,0.002706291,0,0.002706291,0.194729191,0.195154697
0585MH0002970020202886I01_DRCL.JPG,132.4676,14.353145,14.616589,132.4676,334.17395,0.162341833,1.5091429,0.346303247,0.101016934,0.009514665,0.101016934,0.294090866,0.295029537
0585MH0002970020202776I01_DRCL.JPG,126.25647,14.292788,14.236475,126.25647,272.55368,-0.064260133,2.3839693,0.04370915,0.004110498,0,0.004110498,0.198533434,0.1987229
0003ML0000001150100135E01_DRCL.JPG,130.8546,14.044928,13.689873,130.8546,171.30241,-0.531363845,3.7941875,0.355621508,0.105010475,0.009645601,0.105010475,0.292624582,0.293296698
0153MR0008480130201285E01_DRCL.JPG,131.76108,14.37764,14.2295265,131.76108,228.88892,0.1245443,2.8811874,0.035871119,0.003140319,0,0.003140319,0.199548329,0.200277808
0017MR0000500120100084C00_DRCL.JPG,140.79411,14.298164,13.907261,140.79411,190.67545,-0.308353662,2.5784116,0.326030028,0.093400838,0.009405552,0.093400838,0.302647537,0.30340065
0019MR0000540350100205I01_DRCL.JPG,119.85401,14.519932,14.261452,119.85401,321.41602,0.646633208,3.203318,0.038628472,0.004110498,0,0.004110498,0.203076343,0.203774842
0283MH0002730020103220I01_DRCL.JPG,135.17691,14.760993,14.418233,135.17691,264.31314,0.277442127,2.5788093,0.270731494,0.061037884,0.005171962,0.061037884,0.312099647,0.312127212
0019ML0000540590100340I01_DRCL.JPG,97.24896,12.955606,13.731833,97.24896,525.20435,0.291485906,0.7007401,0.039726307,0.005412582,0,0.005412582,0.208963067,0.209438799
0044MR0002011600102539E01_DRCL.JPG,128.47092,13.802639,13.717455,128.47092,183.44083,-0.623086512,4.6592913,0.244129714,0.04995199,0.003578911,0.04995199,0.311594083,0.311631755
0017MR0000500190100091I01_DRCL.JPG,136.18199,15.087467,14.331853,136.18199,252.35423,-0.069146141,1.8863358,0.035130719,0.005591299,0,0.005591299,0.204306685,0.204841176
0153ML0008480280104486I01_DRCL.JPG,114.04225,13.947037,14.710773,114.04225,459.04993,0.243870646,0.87290835,0.230752444,0.042794169,0.003360684,0.042794169,0.316969871,0.316978523
0017ML0000510120100259I01_DRCL.JPG,127.65236,14.32336,13.870225,127.65236,259.03107,0.14011167,4.376872,0.025735294,0.003242443,0,0.003242443,0.209351782,0.21041215
0270MH0002530020102751I01_DRCL.JPG,119.26227,13.442979,13.803446,119.26227,327.67664,0.585727513,3.4876938,0.242493017,0.04554382,0.002858764,0.04554382,0.313874616,0.314383549
0584MH0003620020202286I01_DRCL.JPG,123.1891,15.610019,15.680197,123.1891,446.62665,0.501948237,1.9035087,0.040390114,0.003855188,0,0.003855188,0.211688382,0.211911698
0164MR0008850140201603E01_DRCL.JPG,134.08566,14.398914,14.3893795,134.08566,254.8605,0.170378089,2.048615,0.249476257,0.056193261,0.004691865,0.056193261,0.293968436,0.294989238
0064MR0002850510103229E01_DRCL.JPG,136.28458,13.21917,13.418183,136.28458,184.57095,-0.439337015,3.171247,0.05933415,0.006204044,0,0.006204044,0.195491192,0.195811349
0584MH0003620020202319I01_DRCL.JPG,122.99657,14.331065,14.672371,122.99657,439.93784,0.551351845,1.8791089,0.226475209,0.052788932,0.004953736,0.052788932,0.291448111,0.291984247
0052ML0002400080102218E01_DRCL.JPG,116.94403,14.282352,13.790028,116.94403,185.82953,-0.638777375,6.319149,0.053487541,0.004059436,0,0.004059436,0.204393238,0.204569783
0503MH0003070020200580I01_DRCL.JPG,123.51083,14.203335,14.069174,123.51083,326.87903,0.118158832,1.9189854,0.209453561,0.049057263,0.004211767,0.049057263,0.293574366,0.294229061
0044MR0002010990102478E01_DRCL.JPG,113.995155,13.837559,14.487481,113.995155,196.19775,-0.259142935,5.289015,0.062117034,0.004621119,0,0.004621119,0.201727642,0.201783138
0270MH0002530050102821I01_DRCL.JPG,114.54733,13.686952,14.315737,114.54733,338.60657,0.492171496,3.2609816,0.197865747,0.04811889,0.003426152,0.04811889,0.287351506,0.287633832
0041ML0001920010101348E01_DRCL.JPG,98.42491,13.4753475,13.93848,98.42491,282.06213,0.47887376,4.9760838,0.070746528,0.005412582,0,0.005412582,0.192292231,0.192458275
0067MR0004840050103391E01_DRCL.JPG,133.13107,13.396696,13.632879,133.13107,205.41199,-0.049837314,2.8204608,0.173402584,0.038800628,0.0029897,0.038800628,0.293032926,0.293044476
0051MR0002310330102888E01_DRCL.JPG,134.29501,14.260952,14.014579,134.29501,220.95703,-0.591587603,3.534171,0.054406658,0.005565768,0,0.005565768,0.202931346,0.203257241
0182MH0001500050102677I01_DRCL.JPG,120.3867,14.104822,13.910031,120.3867,393.03937,0.635092616,2.9008608,0.174930168,0.035461767,0.002902409,0.035461767,0.336532491,0.338137733
0038MR0001710030101198E01_DRCL.JPG,111.7213,13.327766,13.505341,111.7213,205.35918,-0.217196479,4.411245,0.0305096,0.004927492,0.000561683,0.004927492,0.205889954,0.20833785
0019ML0000540460100327I01_DRCL.JPG,89.172104,13.354624,14.036745,89.172104,577.8135,0.741461217,1.5078449,0.198585894,0.045391061,0.004277235,0.045391061,0.34207904,0.343227164
0157ML0008550050104534I01_DRCL.JPG,113.26335,14.766301,14.570993,113.26335,478.45776,0.297451884,0.9707036,0.031760621,0.003370098,0,0.003370098,0.212490578,0.215230352
0292MH0002800030103508C00_DRCL.JPG,112.34906,13.209973,13.162814,112.34906,460.45172,0.701977253,2.3183193,0.264250175,0.063634777,0.005935754,0.063634777,0.350527087,0.351122908
0003ML0000000400100060E01_DRCL.JPG,123.380516,13.441994,13.468648,123.380516,159.2193,-0.508086562,5.2624836,0.028850082,0.008016748,0,0.008016748,0.237384516,0.238290425
0160ML0008650040104548I01_DRCL.JPG,116.280365,14.182247,14.117224,116.280365,262.4073,-0.314645857,2.8631377,0.322822102,0.082685929,0.007943436,0.082685929,0.344104044,0.34562506
0164MR0008850120201601I01_DRCL.JPG,128.63441,16.260265,16.57323,128.63441,302.32104,-0.046435669,1.9610991,0.028543709,0.002348856,0,0.002348856,0.226294821,0.228332204
0066ML0002960240102467E01_DRCL.JPG,123.181465,14.527611,13.985617,123.181465,243.67087,-0.434514314,2.7002306,0.338774441,0.086984986,0.007703387,0.086984986,0.346300316,0.347172645
0019ML0000540600100341I01_DRCL.JPG,93.57628,13.636038,14.518512,93.57628,541.3009,0.273509115,0.8148279,0.032577614,0.010952819,0.000459559,0.010952819,0.214743189,0.216871048
0050MR0002290030102768E01_DRCL.JPG,136.55737,13.814177,14.133892,136.55737,191.0759,-0.604173422,3.2459574,0.424275489,0.127531425,0.012482542,0.127531425,0.357381508,0.357414634
0017ML0000500140100227I01_DRCL.JPG,127.210014,14.192259,13.885079,127.210014,234.98795,0.456346661,4.124445,0.032552083,0.004799837,0.000102124,0.004799837,0.220454399,0.220985772
0025ML0001210000100743E01_DRCL.JPG,100.30031,13.8172455,14.204294,100.30031,349.93124,0.359355092,2.7160416,0.465825768,0.152234637,0.015690468,0.152234637,0.359747218,0.35998087
0044MR0002011590102538E01_DRCL.JPG,125.585754,14.0912895,13.625528,125.585754,169.0534,-0.518327594,4.3353567,0.036892361,0.002553105,0,0.002553105,0.226735221,0.227301265
0050MR0002290140102779E01_DRCL.JPG,141.7051,14.192932,14.233014,141.7051,213.44252,-0.527446866,2.3652496,0.477282647,0.166790328,0.018069134,0.166790328,0.364600449,0.365277857
0066ML0002960330102476E01_DRCL.JPG,115.31952,14.7739935,14.411775,115.31952,291.81363,0.220940009,3.7162342,0.045675041,0.004978554,0.000178717,0.004978554,0.224066975,0.225890921
0078MR0005760370103872E01_DRCL.JPG,120.8206,14.851561,14.96434,120.8206,273.49622,0.286353767,3.655694,0.523983066,0.198913233,0.021604399,0.198913233,0.363062692,0.363340985
0077MR0005750160103791E01_DRCL.JPG,135.23099,13.922996,14.015921,135.23099,238.75665,-0.259774745,2.9722276,0.058006536,0.010033701,0.000280842,0.010033701,0.229501454,0.231300813
0013ML0000120060100175I01_DRCL.JPG,98.50384,13.489164,13.371904,98.50384,544.938,0.234335676,0.44112802,0.582162186,0.22614787,0.027365573,0.22614787,0.363057197,0.363998087
0270MH0002530050102772I01_DRCL.JPG,109.248055,13.547289,13.815785,109.248055,384.21686,0.621209323,2.7951655,0.069265727,0.011335784,0.000306373,0.011335784,0.229914935,0.230994806
0053ML0002440100102230E01_DRCL.JPG,125.9009,14.337861,14.4828205,125.9009,212.83646,-0.315197319,3.0665998,0.611862779,0.242645775,0.02858764,0.242645775,0.365600586,0.365718795
0040MR0001840000101235E01_DRCL.JPG,126.78491,14.033306,14.310895,126.78491,197.6041,-0.69455725,4.437015,0.053027982,0.008476307,0,0.008476307,0.236012706,0.236202575
0017ML0000500260100239I01_DRCL.JPG,130.65178,15.05776,14.819015,130.65178,260.0414,0.064396642,2.9442654,0.656991969,0.292074022,0.035505412,0.292074022,0.365607913,0.366232425
0155MR0008520030201308C00_DRCL.JPG,125.85603,14.228518,14.378953,125.85603,263.06512,-0.035437539,2.7610765,0.067504085,0.006408292,0.000153186,0.006408292,0.234860558,0.236111111
0153ML0008480100104468I01_DRCL.JPG,107.59717,14.311769,14.868607,107.59717,434.34512,0.189509675,1.4345713,0.707249476,0.342244239,0.045020077,0.342244239,0.367196959,0.367869919
0180MH0001490020102531C00_DRCL.JPG,127.769356,13.809368,14.041407,127.769356,311.17053,0.428635091,3.4086227,0.070720997,0.007455065,7.66E-05,0.007455065,0.232912674,0.233643857
0050MR0002290200102785E01_DRCL.JPG,137.80203,14.176827,13.957996,137.80203,205.30717,-0.449144989,2.3500524,0.77169169,0.400314246,0.055756809,0.400314246,0.374713534,0.374874754
0059MR0002680060103135E01_DRCL.JPG,125.6143,14.400864,14.391066,125.6143,266.10962,-0.015691649,2.947187,0.111213235,0.010799632,0.00025531,0.010799632,0.24197265,0.243285908
0067MR0004840300103416E01_DRCL.JPG,140.82321,13.458626,13.7950115,140.82321,179.31464,-0.527813435,2.7322474,0.815336941,0.457773219,0.068675803,0.457773219,0.378435683,0.378866571
0019MR0000590130100167C00_DRCL.JPG,135.2993,14.889775,13.478903,135.2993,206.8662,-0.200102687,3.8547769,0.144582312,0.015982435,0.0007404,0.015982435,0.254435232,0.254699639
0279MH0002700050103100E01_DRCL.JPG,103.75771,13.341351,13.199762,103.75771,409.45746,0.906125963,3.9088778,0.821032647,0.464276362,0.070792598,0.464276362,0.381550579,0.381647059
0173ML0008890000105016E01_DRCL.JPG,127.46834,14.415035,13.760106,127.46834,335.41867,0.33538568,2.3566113,0.137816585,0.019224877,0.001021242,0.019224877,0.256046086,0.256062556
0055MR0002530030103075E01_DRCL.JPG,124.01683,14.427541,14.545014,124.01683,228.97446,-0.424009055,3.8616862,0.832511348,0.487146473,0.07587727,0.487146473,0.381080823,0.381090809
0042MR0001940310102246E01_DRCL.JPG,113.07086,13.890082,14.328575,113.07086,224.80208,0.097845219,5.3624306,0.146216299,0.017667484,0.000561683,0.017667484,0.257334984,0.258549006
0506MH0001900010200641C00_DRCL.JPG,126.26733,14.8473015,13.921461,126.26733,292.75607,0.343972087,3.01223,0.841262221,0.492864001,0.076117318,0.492864001,0.381146678,0.38125012
0154ML0008510130104504I01_DRCL.JPG,121.939514,14.75322,14.74838,121.939514,377.32687,0.381113946,1.381249,0.120889502,0.009701797,0.000306373,0.009701797,0.267505115,0.268554652
0869MH0002770020302246I01_DRCL.JPG,129.94472,14.195469,14.232296,129.94472,319.3507,0.093610972,1.9655542,0.864394204,0.535309008,0.090891236,0.535309008,0.381018455,0.381340029
0003ML0000000490100069I01_DRCL.JPG,109.73544,13.9103775,14.686021,109.73544,252.07956,-0.114866652,4.3883123,0.258808211,0.03954759,0.001812704,0.03954759,0.266659847,0.267429991
0050MR0002290840102849E01_DRCL.JPG,138.10806,13.907575,13.751715,138.10806,218.45209,-0.374442905,2.4432077,0.867580307,0.533934183,0.088774441,0.533934183,0.381357245,0.381757567
0153ML0008480150104473E01_DRCL.JPG,134.61975,13.939861,13.96043,134.61975,212.46509,-0.33341369,2.59134,0.27611826,0.0461346,0.00268076,0.0461346,0.269190266,0.269489612
0017ML0000550130100276I01_DRCL.JPG,118.694496,14.134683,14.024603,118.694496,298.46472,0.52441442,4.628301,0.859898743,0.526383554,0.088730796,0.526383554,0.384348159,0.384485048
0182MH0001500050102659I01_DRCL.JPG,121.154106,13.979557,14.5354,121.154106,395.35544,0.676342428,2.7018123,0.230085784,0.031020221,0.001353145,0.031020221,0.267441585,0.267927958
0159MR0008640010201356I01_DRCL.JPG,132.56699,14.29351,14.4259,132.56699,295.54175,-0.089421153,1.8449774,0.860749825,0.527060056,0.087465084,0.527060056,0.383654711,0.383933691
0605MH0003060020203266I01_DRCL.JPG,127.5098,14.747038,14.268634,127.5098,251.39822,0.28029424,3.5088916,0.201822917,0.021829044,0.001021242,0.021829044,0.268410682,0.26895664
0270MH0002540010102774I01_DRCL.JPG,122.825806,14.114256,13.394054,122.825806,379.15036,0.833984494,3.084776,0.854508554,0.514250175,0.083842528,0.514250175,0.384493544,0.384684709
0153ML0008480130104471I01_DRCL.JPG,113.98239,14.3550205,15.016974,113.98239,479.81525,0.249389082,1.2577891,0.171262255,0.018969567,0.000919118,0.018969567,0.266215139,0.267283198
0153MR0008480270201299I01_DRCL.JPG,124.35155,14.411667,14.226892,124.35155,259.62177,-0.099927418,2.172995,0.843051676,0.487735684,0.076073673,0.487735684,0.38464945,0.384774465
0078MR0005760240103859E01_DRCL.JPG,130.56598,14.493517,14.08161,130.56598,210.11096,-0.426495582,2.7815547,0.136667688,0.013608047,0.000561683,0.013608047,0.264856251,0.265914634
0279MH0002660020103110I01_DRCL.JPG,114.76219,14.438003,14.649727,114.76219,477.54962,0.418098629,1.925519,0.821272696,0.459999127,0.06765014,0.459999127,0.384185557,0.38426249
0017MR0000510050100111I01_DRCL.JPG,132.75613,14.32033,13.78399,132.75613,232.52744,-0.083732061,2.886395,0.134625204,0.014195261,0.000689338,0.014195261,0.252795305,0.252801491
0163MR0008780050201500E01_DRCL.JPG,126.11059,14.262352,14.388737,126.11059,188.5674,-0.441567391,3.5704675,0.787142109,0.412273045,0.058550105,0.412273045,0.381918762,0.382226686
0078MR0005860150103933E01_DRCL.JPG,139.11324,14.033596,14.1257305,139.11324,221.91367,-0.468416065,2.1668134,0.11254085,0.014322917,0.000408497,0.014322917,0.260175514,0.26072832
0025ML0001270250100832E01_DRCL.JPG,113.87384,13.784363,13.985816,113.87384,172.34741,-0.479707569,5.925768,0.774375873,0.398895775,0.056913408,0.398895775,0.382709708,0.383125887
0229MR0006560000202928E01_DRCL.JPG,135.08606,15.4481125,15.060598,135.08606,332.8257,0.321313828,2.0735683,0.117110907,0.012510212,0.000612745,0.012510212,0.256909659,0.257309169
0019MR0000540320100202C00_DRCL.JPG,127.45793,14.562159,14.024267,127.45793,267.96533,0.465285659,3.8473082,0.757485161,0.376396648,0.051370461,0.376396648,0.380971745,0.381392635
0003ML0000000620100082I01_DRCL.JPG,110.39168,13.662038,14.305475,110.39168,242.73193,0.215368718,4.385277,0.079682394,0.009063521,0.000459559,0.009063521,0.243139873,0.243855014
0019MR0000590040100158C00_DRCL.JPG,133.14978,14.646938,13.855217,133.14978,216.38919,-0.155187041,4.158883,0.701728352,0.317606494,0.039913582,0.317606494,0.38078527,0.380895727
0154ML0008510150104506E01_DRCL.JPG,129.62582,13.534504,13.753571,129.62582,281.13538,0.171180114,1.937602,0.047181373,0.004672181,0.000102124,0.004672181,0.241689458,0.242687444
0017ML0000500210100234I01_DRCL.JPG,131.20047,15.585318,15.121404,131.20047,264.47806,0.09564098,2.6011224,0.663822451,0.276645426,0.031904679,0.276645426,0.383979484,0.384200861
0042MR0001941080102323E01_DRCL.JPG,106.90656,13.339102,13.805687,106.90656,205.34732,-0.370797902,5.5907116,0.046083538,0.002119077,0,0.002119077,0.244341553,0.245628952
0078MR0005860250103943E01_DRCL.JPG,141.16571,13.941559,13.770538,141.16571,227.61026,-0.273872763,2.2314982,0.634863827,0.259383729,0.029482367,0.259383729,0.38121473,0.381453496
0150MR0008420020201219I01_DRCL.JPG,116.81809,13.567249,13.807978,116.81809,264.04596,0.177982599,3.024241,0.036943423,0.00245098,0,0.00245098,0.234907936,0.236141599
0158MR0008590030201340D01_DRCL.JPG,136.08932,14.900459,14.889429,136.08932,270.56995,-0.072471559,2.8650122,0.514184707,0.176261348,0.018549232,0.176261348,0.37652608,0.377353419
0051MR0002310430102898E01_DRCL.JPG,134.49127,13.482757,13.753234,134.49127,208.7866,-0.415349513,2.9224663,0.030535131,0.002808415,0,0.002808415,0.235839345,0.236191283
0017MR0000500080100080C00_DRCL.JPG,137.34268,14.856782,14.181259,137.34268,213.32059,-0.269998401,3.2378654,0.420391061,0.119195182,0.011565992,0.119195182,0.371114164,0.371409852
0003ML0000000740100094I01_DRCL.JPG,109.0457,13.879581,14.507987,109.0457,240.71304,-0.111679427,4.6207314,0.026475694,0.00365094,0,0.00365094,0.228267471,0.229410569
0153MR0008480090201281E01_DRCL.JPG,131.68164,13.384609,13.464853,131.68164,220.5806,-0.166432396,3.0320864,0.370788233,0.096390538,0.00864176,0.096390538,0.373860878,0.374076518
0153MR0008470110201253E01_DRCL.JPG,129.90001,14.368275,14.622391,129.90001,287.99768,0.180594951,2.2053175,0.024356618,0.002808415,0,0.002808415,0.223451061,0.224312331
0045MR0002080180102600E01_DRCL.JPG,109.5663,14.075014,14.038927,109.5663,356.16168,0.326898575,2.1153326,0.299428247,0.069788757,0.006437675,0.069788757,0.367421349,0.367797226
